City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,baiyin,36.5583,104.2081,1.08,33,86,0.1,CN,1707764616
292,karacoban,39.3492,42.1124,-4.38,85,100,1.57,TR,1707764616
293,qui nhon,13.7667,109.2333,20.36,89,100,3.18,VN,1707764616
294,caxito,-8.5785,13.6643,27.48,83,54,2.22,AO,1707764616
295,palmas,-10.2128,-48.3603,31.93,58,75,4.63,BR,1707764520
296,yeed,4.55,43.0333,29.71,28,7,4.37,SO,1707764617
297,inyonga,-6.7167,32.0667,20.34,90,100,0.67,TZ,1707764617
298,vilyuchinsk,52.9306,158.4028,-17.26,88,12,3.57,RU,1707764388
299,alice springs,-23.7,133.8833,22.75,94,100,0.0,AU,1707764187
300,yelizovo,53.1873,158.3805,-17.33,53,0,3.13,RU,1707764617
301,bowen,-20.0167,148.2333,24.63,88,60,3.36,AU,1707764618
302,karratha,-20.7377,116.8463,26.98,79,0,5.26,AU,1707764369
303,opuwo,-18.0607,13.84,23.01,76,100,5.74,NA,1707764618
304,naze,28.3667,129.4833,9.51,62,0,1.44,JP,1707764400
305,akureyri,65.6835,-18.0878,0.96,86,100,5.14,IS,1707764377
306,lycksele,64.5954,18.6735,-28.09,76,82,0.0,SE,1707764618
307,puerto santa,-8.9906,-78.6456,22.33,92,97,6.23,PE,1707764618
308,samana,19.2056,-69.3369,30.12,70,40,5.14,DO,1707764618
309,vadso,70.0744,29.7487,-5.91,86,75,5.66,NO,1707764371
310,ardestan,33.3761,52.3694,11.45,25,0,1.66,IR,1707764619
311,sinop,41.7711,34.8709,11.53,54,100,3.69,TR,1707764619
312,kotido,2.9806,34.1331,28.16,35,61,7.1,UG,1707764619
313,pacasmayo,-7.4006,-79.5714,27.13,70,89,6.16,PE,1707764467
314,kourou,5.1552,-52.6478,24.03,82,100,4.38,GF,1707764391
315,raja,8.4596,25.678,30.07,19,43,2.23,SS,1707764619
316,kampene,-3.6,26.6667,22.49,79,100,0.95,CD,1707764619
317,keetmanshoop,-26.5833,18.1333,35.51,13,5,8.75,NA,1707764471
318,zarah sharan,33.1467,68.7917,2.65,42,95,0.82,AF,1707764620
319,mahalapye,-23.1041,26.8142,25.91,40,33,1.98,BW,1707764620
320,gizo,-8.103,156.8419,27.92,75,34,5.19,SB,1707764620
321,college,64.8569,-147.8028,-13.64,81,40,0.0,US,1707764369
322,san luis de la loma,17.2706,-100.8939,29.0,54,36,3.6,MX,1707764620
323,dawson creek,55.7666,-120.2362,0.8,40,0,4.63,CA,1707764621
324,richmond,37.5538,-77.4603,10.12,95,100,3.09,US,1707764559
325,szczecinek,53.7079,16.6994,2.5,96,100,6.07,PL,1707764621
326,sferracavallo,42.726,12.0956,11.03,85,99,1.93,IT,1707764621
327,cungus,38.2125,39.2856,6.27,81,100,1.65,TR,1707764621
328,inarajan village,13.2736,144.7484,26.11,85,100,7.21,GU,1707764621
329,dolisie,-4.1997,12.6739,25.93,83,100,1.77,CG,1707764622
330,lorengau,-2.0226,147.2712,27.21,80,100,3.91,PG,1707764473
331,taoudenni,22.6783,-3.9836,29.26,24,0,4.06,ML,1707764622
332,selfoss,63.9331,-20.9971,-0.53,77,100,5.82,IS,1707764622
333,mount gambier,-37.8333,140.7667,14.79,62,0,1.79,AU,1707764382
334,bushehr,28.9684,50.8385,19.05,72,0,2.06,IR,1707764622
335,ilhabela,-23.7781,-45.3581,27.16,86,100,1.32,BR,1707764623
336,srivardhan,18.0333,73.0167,22.46,64,7,3.34,IN,1707764623
337,puerto baquerizo moreno,-0.9,-89.6,26.55,89,75,3.09,EC,1707764089
338,fort bragg,35.139,-79.006,17.33,92,100,3.09,US,1707764359
339,camana,-16.6228,-72.7111,25.73,74,98,4.1,PE,1707764474
340,camayenne,9.535,-13.6878,30.05,54,40,3.09,GN,1707764623
341,porangatu,-13.4408,-49.1486,27.84,79,100,0.87,BR,1707764623
342,saint-henri,46.6921,-71.0671,1.71,67,100,3.6,CA,1707764623
343,shimabara,32.7833,130.3667,6.61,63,0,1.56,JP,1707764624
344,tomatlan,19.9333,-105.25,29.47,41,79,1.9,MX,1707764379
345,cantanhede,-3.6333,-44.3767,28.5,84,100,0.85,BR,1707764624
346,wadebridge,50.5173,-4.8363,8.14,76,20,4.63,GB,1707764624
347,uturoa,-16.7333,-151.4333,26.31,95,100,5.67,PF,1707764384
348,maxixe,-23.8597,35.3472,24.91,73,20,4.63,MZ,1707764624
349,alaghsas,17.0187,8.0168,29.94,6,0,3.6,NE,1707764624
350,stiens,53.2623,5.7577,6.66,83,75,3.6,NL,1707764625
351,kosh-agach,50.0,88.6667,-29.27,82,2,0.45,RU,1707764625
352,chui,-33.6971,-53.4616,23.76,90,100,7.7,UY,1707764625
353,progreso,21.2833,-89.6667,33.06,90,0,6.83,MX,1707764625
354,robertsport,6.7533,-11.3686,28.25,84,100,4.66,LR,1707764625
355,harihar,14.5167,75.8,24.83,37,100,6.01,IN,1707764625
356,juba,4.8517,31.5825,29.67,42,75,0.39,SS,1707764625
357,manicore,-5.8092,-61.3003,25.07,96,100,0.66,BR,1707764625
358,nadi,-17.8,177.4167,28.0,89,40,2.06,FJ,1707764371
359,ts'nori,41.6209,45.9694,11.16,51,100,0.4,GE,1707764626
360,rosarito,32.3333,-117.0333,18.47,52,0,2.88,MX,1707764406
361,minas de marcona,-15.2119,-75.1103,28.66,42,57,3.43,PE,1707764378
362,ad dabbah,18.05,30.95,23.06,13,0,3.52,SD,1707764394
363,la ronge,55.1001,-105.2842,-4.86,68,75,2.57,CA,1707764390
364,urengoy,65.9667,78.3667,-33.51,89,10,3.21,RU,1707764626
365,kattivakkam,13.2167,80.3167,26.05,76,18,2.37,IN,1707764473
366,beipiao,41.7919,120.7792,-0.7,83,0,2.66,CN,1707764626
367,kindu,-2.95,25.95,23.09,87,100,1.27,CD,1707764626
368,lind,56.1,8.9833,4.02,100,100,1.24,DK,1707764627
369,zhezqazghan,47.7833,67.7667,-20.93,95,10,2.53,KZ,1707764627
370,as samawah,31.332,45.2944,17.81,48,3,3.89,IQ,1707764627
371,new port richey,28.2442,-82.7193,29.1,83,100,9.29,US,1707764614
372,meulaboh,4.1363,96.1285,24.33,86,0,1.66,ID,1707764627
373,stephenville,32.2207,-98.2023,11.25,49,0,7.72,US,1707764441
374,dire dawa,9.5931,41.8661,23.81,64,97,1.22,ET,1707764627
375,inhambane,-23.865,35.3833,25.0,73,20,4.63,MZ,1707764628
376,ergani,38.2653,39.7621,8.63,75,100,1.07,TR,1707764628
377,quepos,9.4236,-84.1652,31.13,62,50,3.35,CR,1707764542
378,shuangjiang,26.1547,109.7138,10.37,75,100,1.86,CN,1707764628
379,kill devil hills,36.0307,-75.676,9.01,99,100,1.54,US,1707764498
380,dudinka,69.4058,86.1778,-37.4,99,25,1.79,RU,1707764368
381,myitkyina,25.3833,97.4,15.14,61,0,1.08,MM,1707764399
382,praia da vitoria,38.7333,-27.0667,18.14,68,40,12.79,PT,1707764442
383,harper,4.375,-7.7169,27.43,82,100,2.3,LR,1707764628
384,anloga,5.7947,0.8973,28.13,83,0,5.65,GH,1707764628
385,colac,-38.3333,143.5833,17.32,71,100,1.41,AU,1707764629
386,atbasar,51.8,68.3333,-21.52,97,100,2.9,KZ,1707764629
387,pamandzi,-12.7967,45.2794,26.88,83,0,1.54,YT,1707764629
388,baruun-urt,46.6806,113.2792,-9.0,88,10,3.27,MN,1707764477
389,tangalle,6.024,80.7911,26.09,75,85,7.3,LK,1707764629
390,brisas barra de suchiate,14.55,-92.2167,34.1,56,0,5.93,MX,1707764629
391,babol,36.5513,52.679,10.04,52,23,1.37,IR,1707764629
392,santa cruz,-17.8,-63.1667,31.03,62,40,7.2,BO,1707764409
393,la'ie,21.6477,-157.9253,25.03,78,67,3.75,US,1707764381
394,abepura,-2.6333,140.5833,23.45,100,20,1.03,ID,1707764630
395,mili,6.0815,171.735,27.68,73,100,9.53,MH,1707764630
396,thunder bay,48.4001,-89.3168,-3.01,68,100,3.09,CA,1707764373
397,razole,16.4833,81.8333,18.57,93,93,1.39,IN,1707764630
398,tateyama,34.9833,139.8667,11.72,60,7,7.13,JP,1707764630
399,nouadhibou,20.931,-17.0347,21.99,73,0,5.66,MR,1707764630
400,itaueira,-7.6033,-43.0256,31.72,49,75,3.83,BR,1707764630
401,san antonio de pale,-1.4014,5.6325,28.7,80,85,2.35,GQ,1707764382
402,sitka,57.0531,-135.33,2.94,87,40,2.57,US,1707764356
403,tobruk,32.0836,23.9764,15.71,65,100,7.13,LY,1707764631
404,bar-le-duc,48.75,5.1667,4.21,93,96,1.95,FR,1707764631
405,tropea,38.6754,15.8948,12.61,69,6,7.02,IT,1707764631
406,new norfolk,-42.7826,147.0587,12.72,91,22,1.3,AU,1707764455
407,ugoofaaru,5.6667,73.0,28.05,75,75,5.0,MV,1707764631
408,prince rupert,54.3161,-130.3201,4.05,93,100,6.17,CA,1707764387
409,masvingo,-20.0637,30.8277,18.67,69,1,1.92,ZW,1707764631
410,banda aceh,5.5577,95.3222,28.35,74,0,11.44,ID,1707764631
411,labytnangi,66.6572,66.4183,-34.26,92,7,1.25,RU,1707764631
412,mount pearl,47.5166,-52.7813,2.2,94,100,5.14,CA,1707764382
413,rio grande,-32.035,-52.0986,33.06,89,100,6.88,BR,1707764102
414,claveria,18.6074,121.0832,20.41,83,48,7.25,PH,1707764632
415,khash,28.2211,61.2158,13.0,28,100,5.56,IR,1707764632
416,sydney,-33.8679,151.2073,23.17,86,0,3.09,AU,1707763836
417,peniche,39.3558,-9.3811,17.38,91,100,3.68,PT,1707764632
418,oppdal,62.5943,9.6912,-8.12,88,100,4.17,NO,1707764632
419,indre arna,60.4247,5.4764,1.12,94,100,2.96,NO,1707764632
420,portage la prairie,49.9728,-98.2926,-0.5,78,100,4.63,CA,1707764633
421,nuuk,64.1835,-51.7216,-12.29,66,100,7.15,GL,1707764335
422,slave lake,55.2834,-114.769,-1.01,51,0,5.66,CA,1707764356
423,floro,61.5996,5.0328,2.98,75,75,7.72,NO,1707764391
424,cruzeiro do sul,-29.5128,-51.9853,33.62,58,100,6.35,BR,1707764633
425,kot addu,30.4692,70.9671,14.68,22,100,1.69,PK,1707764633
426,la sarre,48.8002,-79.1996,-4.84,75,100,1.94,CA,1707764167
427,el granada,37.5027,-122.4694,14.55,85,0,2.06,US,1707764396
428,leava,-14.3,-178.1667,28.87,81,100,8.82,WF,1707764633
429,padangsidempuan,1.3667,99.2667,22.0,94,45,1.6,ID,1707764634
430,sanshui,23.1549,112.8916,13.99,75,9,2.04,CN,1707764634
431,santa terezinha,-29.9002,-50.0904,27.79,74,98,3.11,BR,1707764634
432,enriquillo,17.9,-71.2333,29.82,65,0,5.65,DO,1707764479
433,port saint john's,-31.6229,29.5448,22.79,81,0,7.17,ZA,1707764451
434,maceio,-9.6658,-35.7353,26.69,94,75,4.12,BR,1707764634
435,turkmenabat,39.0733,63.5786,8.99,71,0,3.09,TM,1707764634
436,porto novo,6.4965,2.6036,29.9,83,0,3.42,BJ,1707764634
437,lautoka,-17.6167,177.4667,27.92,89,40,2.06,FJ,1707764476
438,sampit,-2.5333,112.95,23.94,99,100,0.66,ID,1707764634
439,veinticinco de mayo,-35.4323,-60.1727,23.88,60,100,4.92,AR,1707764635
440,mata-utu,-13.2816,-176.1745,28.76,78,100,8.32,WF,1707764390
441,saipan,15.1355,145.701,24.39,83,75,5.66,MP,1707764363
442,santiago,-33.4569,-70.6483,34.84,25,0,6.69,CL,1707764413
443,smithfield,41.922,-71.5495,9.47,54,0,1.79,US,1707764635
444,bozhou,33.8772,115.7703,8.63,67,0,3.35,CN,1707764635
445,whangarei,-35.7317,174.3239,14.64,84,3,0.84,NZ,1707764635
446,kovalam,8.3667,76.9967,28.05,78,20,2.06,IN,1707764635
447,itagi,-14.1628,-40.0061,30.74,55,43,4.27,BR,1707764635
448,kolonia town,6.964,158.206,28.0,74,75,4.12,FM,1707764374
449,stepnoye,51.4,46.8667,0.92,100,100,6.96,RU,1707764636
450,mandalgovi,45.7625,106.2708,-9.64,87,16,3.77,MN,1707764636
451,mbandaka,0.0487,18.2603,28.52,53,100,1.3,CD,1707764636
452,tionk essil,12.7856,-16.5217,37.03,32,0,4.38,SN,1707764636
453,kayenta,36.7278,-110.2546,3.79,27,0,0.58,US,1707764636
454,bratsk,56.1325,101.6142,-15.73,91,100,2.7,RU,1707764636
455,trail,49.0998,-117.7022,3.71,90,100,1.05,CA,1707764636
456,ha'il,27.5219,41.6907,11.01,82,0,2.06,SA,1707764636
457,west kelowna,49.8625,-119.5833,3.62,94,100,1.54,CA,1707764636
458,luanda,-8.8368,13.2343,30.0,74,75,4.12,AO,1707764382
459,zaraza,9.3503,-65.3245,37.29,21,100,4.38,VE,1707764637
460,dhar,22.6,75.3,19.11,33,100,1.48,IN,1707764637
461,port douglas,-16.4833,145.4667,25.69,86,19,2.41,AU,1707764507
462,tshikapa,-6.4167,20.8,25.8,76,9,1.24,CD,1707764637
463,korla,41.7597,86.1469,0.9,60,100,5.28,CN,1707764429
464,souillac,-20.5167,57.5167,27.42,89,40,4.63,MU,1707764407
465,zavitinsk,50.1167,129.45,-11.34,98,100,1.8,RU,1707764637
466,lubango,-14.9172,13.4925,19.92,83,100,1.54,AO,1707764637
467,sao francisco,-15.9486,-44.8644,29.96,55,7,3.64,BR,1707764637
468,betio village,1.358,172.9211,27.89,83,100,6.88,KI,1707764638
469,tidjikja,18.5564,-11.4271,28.8,23,0,3.83,MR,1707764638
470,mawlaik,23.6333,94.4167,14.61,53,16,0.67,MM,1707764638
471,hirara,24.8,125.2833,16.92,59,100,3.09,JP,1707764638
472,kirensk,57.7853,108.1119,-14.89,96,100,2.93,RU,1707764638
473,ghadamis,30.1337,9.5007,19.29,42,0,3.78,LY,1707764453
474,lodja,-3.4833,23.4333,25.04,71,78,0.59,CD,1707764638
475,victorica,-36.2151,-65.4359,26.54,23,3,7.79,AR,1707764638
476,hanting,36.7708,119.2108,6.61,75,0,3.78,CN,1707764638
477,antofagasta,-23.65,-70.4,23.6,75,100,4.6,CL,1707764437
478,macapa,0.0389,-51.0664,28.99,79,100,4.12,BR,1707764590
479,magadan,59.5667,150.8,-24.59,97,98,2.49,RU,1707764639
480,saint-philippe,-21.3585,55.7679,26.77,91,80,2.88,RE,1707764389
481,lijiang,26.8688,100.2207,0.51,58,0,2.7,CN,1707764639
482,blagoveshchensk,50.2667,127.5333,-9.66,79,40,1.0,RU,1707764639
483,huanan,46.2167,130.5167,-6.92,91,100,2.24,CN,1707764639
484,bamboo flat,11.7,92.7167,28.05,78,40,4.63,IN,1707764639
485,birniwa,12.7903,10.2348,26.98,7,0,4.55,NG,1707764639
486,acapulco de juarez,16.8634,-99.8901,29.07,55,5,3.88,MX,1707764391
487,sidney,-33.8679,151.2073,23.17,86,0,3.09,AU,1707764345
488,kaliua,-5.0606,31.7936,21.37,88,100,0.79,TZ,1707764640
489,formosa do rio preto,-11.0483,-45.1931,27.71,68,99,3.47,BR,1707764640
490,zhalantun,48.0,122.7167,-10.73,92,81,1.74,CN,1707764640
491,al muwayh,22.4333,41.7583,16.21,28,0,5.55,SA,1707764640
492,novohrad-volynskyi,50.5941,27.6165,7.42,88,100,0.7,UA,1707764640
493,remire-montjoly,4.9167,-52.2667,24.02,94,75,3.09,GF,1707764475
494,coxen hole,16.3244,-86.5366,29.6,66,0,3.09,HN,1707764406
495,solnechnyy,50.7214,136.6319,-14.98,92,100,1.37,RU,1707764640
496,hailey,43.5196,-114.3153,-0.61,72,91,1.18,US,1707764355
497,sangsong-ni,39.1694,126.8856,-1.77,98,18,2.2,KP,1707764641
498,kyren,51.6828,102.1408,-15.03,97,100,0.45,RU,1707764386
499,tetyushi,54.9382,48.8366,-8.73,95,100,5.59,RU,1707764641
500,meadow lakes,61.6247,-149.6011,3.99,62,100,5.14,US,1707764397
501,saudarkrokur,65.7461,-19.6394,0.12,91,100,7.78,IS,1707764641
502,mount isa,-20.7333,139.5,25.87,83,8,1.54,AU,1707764395
503,kismayo,-0.3582,42.5454,26.53,84,48,6.3,SO,1707764641
504,kolonia,50.9333,6.95,7.76,79,0,2.06,DE,1707764236
505,minot,48.2325,-101.2963,-2.77,87,100,3.22,US,1707764463
506,gunjur,13.2019,-16.7339,34.04,36,0,3.09,GM,1707764641
507,katsuren-haebaru,26.3369,127.8719,18.01,51,41,5.08,JP,1707764641
508,puerto deseado,-47.7503,-65.8938,14.79,38,90,10.32,AR,1707764450
509,lerwick,60.1545,-1.1494,6.0,78,39,8.15,GB,1707764462
510,dolinsk,47.35,142.8,-1.82,80,100,6.24,RU,1707764642
511,pertuis,43.6925,5.5028,8.4,89,17,2.36,FR,1707764642
512,aswan,24.0934,32.907,22.61,16,0,2.57,EG,1707764642
513,kingston,17.997,-76.7936,31.25,63,20,10.29,JM,1707764384
514,lakatoro,-16.0999,167.4164,26.41,84,21,2.44,VU,1707764642
515,howrah,22.5892,88.3103,20.0,73,40,0.0,IN,1707764395
516,boa vista,2.8197,-60.6733,34.99,38,75,5.66,BR,1707764452
517,lib,8.3122,167.3766,27.12,77,100,9.76,MH,1707764643
518,impfondo,1.6381,18.0667,31.91,33,100,1.24,CG,1707764643
519,tindouf,27.6711,-8.1474,29.25,17,0,2.57,DZ,1707764643
520,mbanza kongo,-6.267,14.2401,24.91,82,97,1.42,AO,1707764643
521,papenburg,53.0667,7.4,6.13,87,100,0.89,DE,1707764643
522,san andres,12.5847,-81.7006,30.01,74,20,5.14,CO,1707764644
523,pasuquin,18.3328,120.6177,20.97,73,20,2.06,PH,1707764477
524,weno,7.4515,151.8468,27.97,74,100,4.63,FM,1707764372
525,smithers,54.7804,-127.1743,-6.82,93,100,2.06,CA,1707764358
526,charters towers,-20.1,146.2667,23.0,88,0,2.23,AU,1707764644
527,bakchar,57.0186,82.0711,-19.72,95,100,3.25,RU,1707764645
528,amga,60.8953,131.9608,-29.6,100,100,1.62,RU,1707764646
529,kontcha,7.9667,12.2333,29.15,16,0,1.7,CM,1707764646
530,sechura,-5.5569,-80.8222,30.7,54,49,5.89,PE,1707764646
531,taksimo,56.3444,114.8794,-20.32,91,97,1.32,RU,1707764646
532,miquelon,47.0975,-56.3814,2.0,88,100,9.02,PM,1707764646
533,san diego country estates,33.0067,-116.7836,16.74,34,0,2.06,US,1707764647
534,viedma,-40.8135,-62.9967,20.46,31,6,7.96,AR,1707764615
535,ajdabiya,30.7554,20.2263,17.15,55,0,4.89,LY,1707764647
536,bajitpur,24.2167,90.95,16.87,37,88,2.51,BD,1707764647
537,tamiahua,21.2667,-97.45,19.35,56,100,9.22,MX,1707764647
538,negombo,7.2083,79.8358,27.03,83,0,3.09,LK,1707764647
539,champerico,14.3,-91.9167,36.3,35,0,6.9,GT,1707764648
540,xiazhuang,34.9161,118.6389,5.97,78,0,2.72,CN,1707764648
541,fort st. john,56.2499,-120.8529,-2.06,46,20,5.66,CA,1707764346
542,balqash,46.8481,74.995,-16.45,86,12,3.76,KZ,1707764648
543,haiku-pauwela,20.9219,-156.3051,23.91,70,0,2.57,US,1707764372
544,taourirt,34.4073,-2.8973,18.55,60,5,1.42,MA,1707764648
545,khovd,48.0056,91.6419,-12.4,43,0,4.11,MN,1707764648
546,tolanaro,-25.0319,46.9987,26.04,89,75,4.63,MG,1707764378
547,kristiansund,63.1115,7.732,5.36,52,75,4.63,NO,1707764457
548,bulungu,-4.55,18.6,26.09,72,0,1.07,CD,1707764649
549,goyerkata,26.6998,89.0257,15.82,40,47,1.82,IN,1707764649
550,xinyu,27.8043,114.9334,12.16,71,100,0.58,CN,1707764429
551,kuanda,56.3161,116.0806,-23.32,90,87,0.04,RU,1707764649
552,usinsk,65.9939,57.5281,-29.4,98,6,1.79,RU,1707764649
553,ilebo,-4.3167,20.5833,25.76,74,100,0.41,CD,1707764650
554,tayoltita,24.0833,-105.9333,25.47,7,0,2.97,MX,1707764650
555,kolwezi,-10.7148,25.4667,17.94,84,17,1.83,CD,1707764429
556,tamanrasset,22.785,5.5228,22.95,20,0,3.6,DZ,1707764372
557,sittwe,20.15,92.9,20.59,62,32,2.9,MM,1707764650
558,gornozavodsk,58.3758,58.3211,-14.57,95,100,2.18,RU,1707764651
559,sur,22.5667,59.5289,21.91,80,41,7.61,OM,1707764458
560,atakpame,7.5333,1.1333,31.8,33,5,0.44,TG,1707764461
561,antonio enes,-16.2325,39.9086,24.16,98,100,1.73,MZ,1707764651
562,rikaze,29.25,88.8833,-2.0,17,13,0.62,CN,1707764383
563,bamiantong,44.9333,130.5333,-1.52,78,5,5.3,CN,1707764651
564,coahuayana de hidalgo,18.7,-103.6583,28.29,54,100,3.69,MX,1707764080
565,margate,51.3813,1.3862,6.5,70,16,1.79,GB,1707764651
566,saint-pierre,-21.3393,55.4781,26.82,89,0,4.63,RE,1707764651
567,bubaque,11.2833,-15.8333,26.71,67,0,6.31,GW,1707764400
568,hinton,53.4001,-117.5857,1.21,58,3,0.79,CA,1707764652
569,pirallahi,40.4723,50.333,8.08,72,98,5.07,AZ,1707764652
570,aur,8.1499,171.1687,27.79,72,100,8.96,MH,1707764652
571,entebbe,0.0644,32.4469,23.18,78,20,1.54,UG,1707764652
572,cidreira,-30.1811,-50.2056,28.76,68,41,3.46,BR,1707764085
573,wagar,16.1525,36.2032,27.68,19,3,4.59,SD,1707764653
574,fauske,67.2588,15.3918,-2.98,64,100,7.38,NO,1707764653
575,horta,38.5333,-28.6333,17.23,83,40,13.41,PT,1707764426
576,cabedelo,-6.9811,-34.8339,32.37,69,95,6.43,BR,1707764466
577,tosontsengel,48.7567,98.2839,-26.94,96,9,0.23,MN,1707764653
578,sulechow,52.0836,15.6251,7.06,93,0,4.12,PL,1707764653
579,nova vicosa,-17.8919,-39.3719,28.69,69,23,4.27,BR,1707764458
580,kone,-21.0595,164.8658,22.77,90,0,2.03,NC,1707764454
581,jinchang,38.4953,102.1739,1.9,18,37,1.92,CN,1707764653
582,nema,57.5067,50.5011,-11.24,95,100,4.27,RU,1707764654
583,neiafu,-18.65,-173.9833,27.38,89,75,0.0,TO,1707764654
